,NAME,pop_total_10,pop_total_20,pop_growth_1020,pct_pop_white_nh_10,pct_pop_white_nh_20,pct_pop_black_nh_10,pct_pop_black_nh_20,pct_pop_americanindian_nh_10,pct_pop_americanindian_nh_20,pct_pop_asian_nh_10,pct_pop_asian_nh_20,pct_pop_hawaiianpacificislander_nh_10,pct_pop_hawaiianpacificislander_nh_20,pct_pop_otherrace_nh_10,pct_pop_otherrace_nh_20,pct_pop_multiracial_nh_10,pct_pop_multiracial_nh_20,pct_pop_hispanic_10,pct_pop_hispanic_20
968,"Riley County, Kansas",71115.0,71959.0,0.011868100963228573,0.7954861843492934,0.7199516391278367,0.06108415946002953,0.06613488236356814,0.0051184700836673,0.004238524715462972,0.041622723757294526,0.04620686779971928,0.0018139632988820923,0.003112883725454773,0.0016170990648948886,0.0057393793688072375,0.028432820080151865,0.05080670937617254,0.0648245799057864,0.10380911352297836
969,"Rooks County, Kansas",5181.0,4919.0,-0.05056938814900598,0.9613974136267129,0.9266110998170359,0.004053271569195136,0.005692213864606627,0.0017371163867979154,0.0004065867046147591,0.003667245705462266,0.0010164667615368977,0.0005790387955993051,0.001829640170766416,0.00019301293186643504,0.0014230534661516568,0.007720517274657402,0.03943891034763163,0.020652383709708552,0.02358202886765603
970,"Rush County, Kansas",3307.0,2956.0,-0.106138494103417,0.95706078016329,0.9286197564276049,0.002419110976716057,0.0020297699594046007,0.004838221953432114,0.0010148849797023004,0.0018143332325370426,0.004736129905277402,0.0,0.0,0.0006047777441790142,0.0,0.007862110674327185,0.018944519621109608,0.025400665255518595,0.044654939106901215
971,"Russell County, Kansas",6970.0,6691.0,-0.04002869440459111,0.9526542324246772,0.9025556717979375,0.007604017216642754,0.008967269466447467,0.006025824964131995,0.004334180242116276,0.004734576757532282,0.004184725751008818,0.00014347202295552367,0.0,0.000430416068866571,0.001942908384396951,0.011908177905308464,0.04274398445673293,0.01649928263988522,0.035271259901360034
972,"Saline County, Kansas",55606.0,54303.0,-0.02343272308743661,0.8213322303348559,0.7643408283151943,0.031345538251267846,0.03189510708432315,0.004334064669280294,0.0042907390015284605,0.020465417400999893,0.02042244443216765,0.0003776570873646729,0.0004787949100418025,0.0007553141747293458,0.0029832605933373846,0.02422400460381973,0.053275141336574405,0.09716577347768227,0.12231368432683278
973,"Scott County, Kansas",4936.0,5151.0,0.04355753646677472,0.8300243111831442,0.7561638516792856,0.0032414910858995136,0.0025237817899437004,0.00526742301458671,0.0038827412152980002,0.004051863857374392,0.0029120559114735,0.0002025931928687196,0.00038827412152980003,0.0002025931928687196,0.0005824111822947001,0.004457050243111832,0.0341681226946224,0.15255267423014587,0.19937876140555233
974,"Sedgwick County, Kansas",498365.0,523824.0,0.051085048107310904,0.6991542343463124,0.6419541678120896,0.09015681277778335,0.08605180365924432,0.008941237847762183,0.008495219768471854,0.04046632488236533,0.04239019212559944,0.0007584802303532551,0.0009793365710620361,0.0011638056444573757,0.0037779864992822016,0.02966299800347135,0.0586074712117047,0.1296961062674947,0.1577438223525459
975,"Seward County, Kansas",22952.0,21964.0,-0.04304635761589404,0.359925060996863,0.2698961937716263,0.029932032066922274,0.027818248042250956,0.003049843150923667,0.0030049171371334914,0.02588009759498083,0.023538517574212346,0.001350644823980481,4.552904753232562e-05,0.0006099686301847334,0.0019122199963576762,0.013288602300453119,0.017892915680203972,0.5659637504356919,0.6558914587506829
976,"Shawnee County, Kansas",177934.0,178909.0,0.005479559836793418,0.7561736374161205,0.703558792458736,0.08204165589488237,0.0756306278610914,0.00981824721525959,0.008803358131787668,0.011509885687951712,0.013861795661481536,0.0006687873031573505,0.0009054882649838744,0.0009666505558240696,0.0033368919394776114,0.030337091281036788,0.06053356734429235,0.10848404464576754,0.13336947833814955
977,"Sheridan County, Kansas",2556.0,2447.0,-0.042644757433489826,0.9530516431924883,0.9039640375970576,0.0011737089201877935,0.0,0.002347417840375587,0.0028606456885982836,0.0019561815336463224,0.004903964037597058,0.0,0.0008173273395995096,0.0,0.0004086636697997548,0.008607198748043818,0.027789129546383327,0.03286384976525822,0.059256232120964446
978,"Sherman County, Kansas",6010.0,5927.0,-0.013810316139767055,0.8675540765391015,0.809515775265733,0.005657237936772047,0.017378100219335245,0.002329450915141431,0.0020246330352623586,0.0026622296173044926,0.002193352454867555,0.0009983361064891847,0.00016871941960519654,0.0,0.0025307912940779483,0.013144758735440932,0.03576851695630167,0.10765391014975041,0.13042011135481693
979,"Smith County, Kansas",3853.0,3570.0,-0.07344926031663639,0.963405138852842,0.9439775910364145,0.0025953802232026994,0.0033613445378151263,0.0028549182455229693,0.004201680672268907,0.0018167661562418895,0.0025210084033613447,0.0007786140669608098,0.0,0.0002595380223202699,0.0014005602240896359,0.013495977160654036,0.0257703081232493,0.014793667272255385,0.01876750700280112
980,"Stafford County, Kansas",4437.0,4072.0,-0.08226279017354068,0.857561415370746,0.8261296660117878,0.00225377507324769,0.00343811394891945,0.0067613252197430695,0.005157170923379175,0.003606040117196304,0.0029469548133595285,0.000225377507324769,0.0,0.0,0.0004911591355599214,0.010367365336939374,0.03831041257367387,0.11922470137480279,0.12352652259332024
981,"Stanton County, Kansas",2235.0,2084.0,-0.06756152125279642,0.6044742729306488,0.5153550863723608,0.005369127516778523,0.0033589251439539347,0.009395973154362415,0.010076775431861805,0.00044742729306487697,0.0009596928982725527,0.00044742729306487697,0.0,0.0,0.0,0.009395973154362415,0.034069097888675626,0.3704697986577181,0.43618042226487524
982,"Stevens County, Kansas",5724.0,5250.0,-0.08280922431865828,0.6540880503144654,0.5727619047619048,0.002445842068483578,0.0038095238095238095,0.006464011180992313,0.0038095238095238095,0.002620545073375262,0.004190476190476191,0.0,0.0,0.0006988120195667365,0.0030476190476190477,0.007686932215234102,0.02761904761904762,0.3259958071278826,0.38476190476190475
983,"Sumner County, Kansas",24132.0,22382.0,-0.07251781866401459,0.91347588264545,0.8643999642569922,0.008743576993204044,0.008935751943526048,0.010566882148184983,0.0096059333392905,0.0020719376761147027,0.0032615494593870075,0.0001657550140891762,0.0,0.0004972650422675286,0.004155124653739612,0.01902038786673297,0.053614511661156286,0.045458312613956574,0.05602716468590832
984,"Thomas County, Kansas",7900.0,7930.0,0.0037974683544303796,0.9286075949367089,0.8713745271122321,0.005949367088607595,0.013366960907944515,0.0030379746835443038,0.0015132408575031526,0.004810126582278481,0.005926860025220681,0.0007594936708860759,0.0,0.0015189873417721519,0.003026481715006305,0.008481012658227849,0.02509457755359395,0.04683544303797468,0.07969735182849937
985,"Trego County, Kansas",3001.0,2808.0,-0.06431189603465512,0.9670109963345551,0.9355413105413105,0.00433188937020993,0.0014245014245014246,0.001999333555481506,0.0014245014245014246,0.0023325558147284237,0.004273504273504274,0.0006664445184938354,0.0,0.000999666777740753,0.0007122507122507123,0.005664778407197601,0.033831908831908834,0.016994335221592802,0.022792022792022793
986,"Wabaunsee County, Kansas",7053.0,6877.0,-0.02495392031759535,0.9448461647525875,0.899374727352043,0.003969941868708351,0.004507779555038534,0.004678860059549128,0.004216955067616693,0.001417836381681554,0.0017449469245310455,0.0,0.0005816489748436818,0.0002835672763363108,0.0030536571179293295,0.015737983836665248,0.04042460375163589,0.029065645824471856,0.046095681256361785
987,"Wallace County, Kansas",1485.0,1512.0,0.01818181818181818,0.9117845117845118,0.8888888888888888,0.0013468013468013469,0.001984126984126984,0.0047138047138047135,0.0006613756613756613,0.0006734006734006734,0.0,0.0,0.0013227513227513227,0.0006734006734006734,0.001984126984126984,0.00808080808080808,0.052248677248677246,0.07272727272727272,0.05291005291005291
988,"Washington County, Kansas",5799.0,5530.0,-0.04638730815657872,0.9584411105362993,0.9193490054249548,0.003966201069149853,0.0023508137432188066,0.0013795481979651664,0.0003616636528028933,0.00327642697016727,0.0007233273056057866,0.0,0.0003616636528028933,0.0,0.00108499095840868,0.008104845663045352,0.026039783001808318,0.024831867563372995,0.04972875226039783
989,"Wichita County, Kansas",2234.0,2152.0,-0.03670546105640107,0.7372426141450313,0.6561338289962825,0.006266786034019696,0.00046468401486988845,0.0022381378692927483,0.0037174721189591076,0.0013428827215756492,0.0,0.0,0.0009293680297397769,0.0,0.0027881040892193307,0.006714413607878245,0.040427509293680296,0.24619516562220234,0.2955390334572491
990,"Wilson County, Kansas",9409.0,8624.0,-0.08343075778509937,0.9422892974811351,0.890422077922078,0.0031884366032522054,0.002435064935064935,0.008183653948347327,0.009160482374768089,0.0038261239239026465,0.004058441558441558,0.0005314061005420342,0.00023191094619666049,0.000637687320650441,0.0031307977736549164,0.01828036985864598,0.06029684601113173,0.023063024763524287,0.030264378478664193
991,"Woodson County, Kansas",3309.0,3115.0,-0.05862798428528256,0.948624962224237,0.9194221508828251,0.003626473254759746,0.002568218298555377,0.007857358718646117,0.008667736757624398,0.0006044122091266244,0.0,0.0,0.0,0.0003022061045633122,0.0022471910112359553,0.01813236627379873,0.04430176565008025,0.02085222121486854,0.022792937399678973
992,"Wyandotte County, Kansas",157505.0,169245.0,0.07453731627567378,0.43281165677280087,0.3727082040828385,0.2479032411669471,0.2005672250288044,0.005034760801244405,0.004283730686283199,0.024672232627535633,0.04502939525539898,0.000933303704644297,0.002150728234216668,0.0011618678772102474,0.0033856243906762386,0.023154820481889465,0.04209282401252622,0.26432811656772803,0.32978226830925583
993,"Adair County, Kentucky",18656.0,18903.0,0.013239708404802744,0.9411449399656947,0.9016558218272231,0.026854631217838765,0.026345024599269958,0.0019296740994854203,0.0013754430513675078,0.0023048885077186962,0.0033328043167751152,0.0002144082332761578,0.0003174099349309633,0.00048241852487135507,0.0037031159075279056,0.009969982847341338,0.029254615669470456,0.017099056603773585,0.034015764693434904
994,"Allen County, Kentucky",19956.0,20588.0,0.03166967328121868,0.9622669873722188,0.9222362541286186,0.007967528562838245,0.00990868467068195,0.0027560633393465626,0.0018457353798329123,0.0015534175185407898,0.0023314552166310474,0.0,0.0003400038857586944,0.00035077169773501705,0.001991451330872353,0.010222489476849068,0.03346609675539149,0.014882742032471438,0.02788031863221294
995,"Anderson County, Kentucky",21421.0,23852.0,0.11348676532374773,0.9483217403482563,0.9078483984571525,0.01993370991083516,0.02020794901895019,0.0013538116801269783,0.002096260271675331,0.004855048783903646,0.004360221365084689,0.0001400494841510667,0.0001677008217340265,0.0006535642593716446,0.0028509139694784503,0.011297325054852715,0.04062552406506792,0.013444750478502404,0.02184303203085695
996,"Ballard County, Kentucky",8249.0,7728.0,-0.06315917080858285,0.9409625409140502,0.9153726708074534,0.028851982058431324,0.026915113871635612,0.001333494969087162,0.0009057971014492754,0.0015759485998302824,0.0037525879917184265,0.0001212268153715602,0.0,0.0,0.0006469979296066253,0.016244393259789065,0.040372670807453416,0.010910413383440417,0.01203416149068323
997,"Barren County, Kentucky",42173.0,44485.0,0.05482180542052972,0.9152064116852014,0.8722940316960773,0.038342067199392975,0.03814769023266269,0.0014701349204467313,0.0016410025851410588,0.004291845493562232,0.005732269304259863,0.0001185592677779622,0.001191412835787344,0.0009484741422236976,0.003596717994829718,0.01330234984468736,0.03493312352478364,0.02632015744670761,0.042463751826458354
998,"Bath County, Kentucky",11591.0,12750.0,0.09999137261668536,0.9602277629195065,0.9509803921568627,0.013113622638253818,0.00996078431372549,0.0015529289966353206,0.00031372549019607844,0.001466655163488914,0.0012549019607843138,0.0001725476662928134,7.843137254901961e-05,0.0002588214994392201,0.001176470588235294,0.00966266931239755,0.02196078431372549,0.013544991803985851,0.01427450980392157
999,"Bell County, Kentucky",28691.0,24097.0,-0.1601198982259245,0.9514133351922206,0.9258828899863053,0.02206266773552682,0.022907415860895546,0.0016729985012721759,0.00132796613686351,0.0026837684291241156,0.005062870896792132,0.00010456240632951099,0.00016599576710793875,0.00045310376076121433,0.002406938623065112,0.01470844515701788,0.03212018093538615,0.006901118817747726,0.010125741793584263
1000,"Boone County, Kentucky",118811.0,135968.0,0.14440582100983915,0.9002112599001776,0.828150741350906,0.024644182777688935,0.04125235349493998,0.0016160119854222253,0.0014268063073664392,0.02115965693412226,0.0224170393033655,0.0006396714108962975,0.0022578842080489526,0.0012288424472481504,0.0034199223346669805,0.015108028717879658,0.04439279830548364,0.03539234582656488,0.05668245469522241
1001,"Bourbon County, Kentucky",19985.0,20252.0,0.013360020015011258,0.8519889917438078,0.8280663638159195,0.05939454590943207,0.051007307920205414,0.0013009757317988492,0.0013825794983211535,0.002952214160620465,0.0038020936203831722,0.0,0.00039502271380604387,0.00120090067550663,0.003456448745802884,0.014711033274956218,0.038514714596089274,0.06845133850387791,0.07337546908947265
1002,"Boyd County, Kentucky",49542.0,48261.0,-0.02585684873440717,0.937850712526745,0.9124344708978264,0.027734043841588955,0.027061188122914984,0.001998304468935449,0.0018441391599842523,0.004481046384885552,0.005739624127141999,6.055468087683178e-05,0.0001243239883135451,0.0011101691494085826,0.002403597107395205,0.012353154898873684,0.03559810198711175,0.014412014048685964,0.014794554609311866
1003,"Boyle County, Kentucky",28432.0,30614.0,0.07674451322453574,0.8688801350590883,0.8190370418762658,0.07407146876758582,0.07039263082249951,0.001653066966797974,0.0012412621676357223,0.00742121553179516,0.011791990592539362,0.0002462014631401238,9.799438165545176e-05,0.0017234102419808666,0.0031684850068596066,0.018007878446820485,0.04560005226367022,0.027996623522791222,0.048670542888874374
1004,"Bracken County, Kentucky",8488.0,8400.0,-0.010367577756833177,0.9720782280867106,0.9480952380952381,0.0034165881244109333,0.005714285714285714,0.002002827521206409,0.0016666666666666668,0.000589066918001885,0.0015476190476190477,0.0,0.0,0.000353440150801131,0.0007142857142857143,0.010249764373232799,0.03154761904761905,0.011310084825636193,0.010714285714285714
1005,"Breathitt County, Kentucky",13878.0,13718.0,-0.011529038766392852,0.9781668828361435,0.950430091850124,0.003098429168468079,0.004155124653739612,0.0008646779074794639,0.0008018661612479954,0.004827784983427006,0.002697186178743257,0.0008646779074794639,0.0008018661612479954,0.0006485084306095979,0.0,0.005116010952586828,0.03433445108616416,0.006413027813806024,0.006779413908733051
1006,"Breckinridge County, Kentucky",20059.0,20432.0,0.01859514432424348,0.95388603619323,0.9173355520751761,0.020140585273443343,0.020653876272513704,0.0028914701630190936,0.0021045418950665622,0.0020938232214965853,0.0018598277212216131,9.970586769031357e-05,0.00014682850430696947,0.0004486764046064111,0.0031323414252153485,0.011715439453611845,0.0408672670321065,0.008724263422902438,0.01389976507439311
1007,"Bullitt County, Kentucky",74319.0,82217.0,0.10627161291190677,0.9602927918836368,0.9096293953805175,0.00635100041712079,0.012539985647737086,0.003000578586902407,0.0021528394370993833,0.004965082953215194,0.005412505929430653,0.00025565467780782843,0.00027974749747619105,0.0006054979211238042,0.002092024763734994,0.010562574846270805,0.04214456864152183,0.013966818713922415,0.025748932702482456
1008,"Butler County, Kentucky",12690.0,12371.0,-0.025137903861308118,0.9599684791174153,0.9190849567536982,0.003703703703703704,0.0012125131355589685,0.0015760441292356187,0.0017783525988198205,0.0014972419227738377,0.001697518389782556,0.0,0.00024250262711179372,0.00015760441292356187,0.0018591868078570851,0.007722616233254531,0.026271117937110986,0.025374310480693458,0.04785385175006063
1009,"Caldwell County, Kentucky",12984.0,12649.0,-0.02580098582871226,0.9205175600739371,0.8846549134318918,0.051139864448552064,0.05170369199146178,0.0011552680221811461,0.0016602102933038186,0.0025415896487985213,0.00419005454976678,0.00015403573629081948,0.0001581152660289351,0.0013863216266173752,0.002292671357419559,0.013170055452865065,0.039686931773262706,0.009935304990757857,0.015653411336864573
1010,"Calloway County, Kentucky",37191.0,37103.0,-0.0023661638568470865,0.9053803339517625,0.8687976713473304,0.03697131026323573,0.03484893404845969,0.0018015111182813047,0.0014284559200064685,0.017477346669893253,0.01167021534646794,0.00018821757952192734,0.0002964719833975689,0.0008335349950256782,0.0029647198339756895,0.013417224597348822,0.04352747756246125,0.023930520824930763,0.03646605395790098
1011,"Campbell County, Kentucky",90336.0,93076.0,0.030331207934821112,0.9343561813673397,0.8889831965275689,0.024940223166843783,0.03003996733851906,0.0010959086078639745,0.0012570372598736516,0.007970244420828906,0.011001762000945464,0.00016604675876726887,0.00032231724612144915,0.0010959086078639745,0.003975246035497873,0.013826160113354587,0.0396127895483261,0.016549326957137796,0.024807684043147534
1012,"Carlisle County, Kentucky",5104.0,4826.0,-0.05446708463949843,0.9612068965517241,0.920638209697472,0.006857366771159875,0.012225445503522586,0.004506269592476489,0.005594695399917115,0.00274294670846395,0.0020721094073767096,0.0,0.0,0.00039184952978056425,0.0,0.008032915360501568,0.031910484873601326,0.01626175548589342,0.027559055118110236
1013,"Carroll County, Kentucky",10811.0,10810.0,-9.249838127832763e-05,0.8856720007399871,0.8696577243293246,0.014799741004532421,0.01563367252543941,0.002312459531958191,0.0018501387604070306,0.005364906114143002,0.004070305272895467,0.00018499676255665526,0.0002775208140610546,0.000739987050226621,0.0010175763182238668,0.01794468596799556,0.03395004625346901,0.0729812228286005,0.07354301572617947
1014,"Carter County, Kentucky",27720.0,26627.0,-0.03943001443001443,0.9715007215007215,0.954857851053442,0.005230880230880231,0.007849175648777556,0.002344877344877345,0.001690013895669809,0.0016594516594516595,0.0021782401321966426,7.215007215007215e-05,3.7555864348217974e-05,0.00021645021645021645,0.0011642317947947573,0.007395382395382395,0.022683742066323658,0.01158008658008658,0.009539189544447366
1015,"Casey County, Kentucky",15955.0,15941.0,-0.0008774678784080226,0.9605766217486681,0.930681889467411,0.005014102162331557,0.005081237061664889,0.0016922594797869007,0.0026347155134558687,0.0016922594797869007,0.003262028730945361,0.0,6.273132174894925e-05,0.00012535255405828893,0.00250925286995797,0.007207771858351614,0.021955962612132236,0.02369163271701661,0.03381218242268365
1016,"Christian County, Kentucky",73955.0,72748.0,-0.016320735582448787,0.685673720505713,0.637818221806785,0.2088432154688662,0.20922911970088526,0.004475694679196809,0.003738934403694947,0.009843823946994795,0.012907571342167481,0.003664390507741194,0.002900423379336889,0.0010682171590832262,0.003848903062627151,0.02502873368940572,0.05048936053224831,0.06140220404299912,0.0790674657722549
1017,"Clark County, Kentucky",35613.0,36972.0,0.03816022239070003,0.9099766939039114,0.8727415341339392,0.047538820093785975,0.044222654982148654,0.001347822424395586,0.0017039922103213243,0.003509954230196838,0.005652926539002488,0.00011231853536629882,0.00037866493562696096,0.0007019908460393677,0.002136752136752137,0.011793446213461376,0.03321432435356486,0.025018953752843062,0.03994915070864438
1018,"Clay County, Kentucky",21730.0,20345.0,-0.06373676944316613,0.9290842153704556,0.9184566232489555,0.04141739530602853,0.04010813467682477,0.0014726184997699034,0.0012779552715654952,0.0011965025310630465,0.0010321946424182845,0.00013805798435342844,0.0005406733841238633,0.0002300966405890474,0.0010321946424182845,0.00796134376438104,0.020201523715900713,0.01849976990335941,0.01735070041779307
1019,"Clinton County, Kentucky",10272.0,9253.0,-0.09920171339563863,0.9603777258566978,0.9380741381173674,0.003796728971962617,0.0042148492380849455,0.0017523364485981308,0.0010807305738679347,0.0012655763239875389,0.0010807305738679347,0.0006814641744548286,0.0003242191721603804,0.0002920560747663551,0.0016210958608019021,0.009345794392523364,0.02712633740408516,0.022488317757009345,0.0264778990597644
1020,"Crittenden County, Kentucky",9315.0,8990.0,-0.03488996242619431,0.9731615673644659,0.9481646273637375,0.008158883521202361,0.009121245828698554,0.0034353193773483627,0.0016685205784204673,0.0018250134192163178,0.0005561735261401557,0.0007514761137949544,0.0005561735261401557,0.0005367686527106817,0.0018909899888765295,0.006977992485238862,0.02547274749721913,0.0051529790660225444,0.01256952169076752
1021,"Cumberland County, Kentucky",6856.0,5888.0,-0.1411901983663944,0.9492415402567095,0.9247622282608695,0.025816802800466745,0.025475543478260868,0.0008751458576429405,0.00016983695652173913,0.0011668611435239206,0.00033967391304347825,0.0,0.0010190217391304348,0.0010210035005834305,0.0010190217391304348,0.012689614935822636,0.03413722826086957,0.009189031505250874,0.013077445652173914
1022,"Daviess County, Kentucky",96656.0,103312.0,0.06886277106439331,0.9001510511504718,0.8452745082855816,0.04741557689124317,0.04672254917144185,0.0011587485515643105,0.0012583242992101596,0.006931799370965072,0.023395152547622734,0.0004862605528885946,0.0005710856434876878,0.0018312365502400265,0.003010298900418151,0.015901754676378083,0.03964689484280626,0.026123572256248964,0.04012118630943162
1023,"Edmonson County, Kentucky",12161.0,12126.0,-0.0028780527917112077,0.96480552586136,0.9472208477651328,0.013650193240687444,0.008081807685964044,0.0030425129512375625,0.002556490186376381,0.0020557519940794344,0.002638957611743361,8.223007976317738e-05,0.0005772719775688602,0.0,0.0005772719775688602,0.00814077789655456,0.025482434438396834,0.008223007976317738,0.012864918357248886
1024,"Elliott County, Kentucky",7852.0,7354.0,-0.06342333163525217,0.9517320427916455,0.9348653793853685,0.03336729495669893,0.033451183029643734,0.0011462047885888945,0.0019037258634756595,0.0005094243504839531,0.0013598041881968997,0.000891492613346918,0.0,0.00025471217524197657,0.0020397062822953495,0.004202750891492613,0.014005983138428066,0.007896077432501274,0.012374218112591786
1025,"Estill County, Kentucky",14672.0,14163.0,-0.03469193020719738,0.9819383860414395,0.9615900586034032,0.0019083969465648854,0.0021181952976064393,0.002044711014176663,0.0016239497281649367,0.0009541984732824427,0.0004942455694415026,0.0,0.0,0.00047709923664122136,0.0007766716091223611,0.005793347873500545,0.024147426392713407,0.006883860414394765,0.009249452799548119
1026,"Fayette County, Kentucky",295803.0,322570.0,0.09048927833727176,0.7304591231326254,0.6675853303159004,0.1431222807070922,0.1472579595126639,0.0020249963658245523,0.0014880491056204854,0.03213625284395358,0.04146076820535077,0.0003617272306230836,0.0004123136063490095,0.0018458230646748004,0.005167870539727811,0.0208348123582249,0.044399665188951234,0.06921498429698143,0.09222804352543634
1027,"Fleming County, Kentucky",14348.0,15082.0,0.051156955673264566,0.9658488988012266,0.9490783715687574,0.012614998606077503,0.009813022145604032,0.0007666573738500139,0.0014586924811033019,0.002230275996654586,0.0011271714626707333,6.969612489545581e-05,0.00019891261105954116,0.0006969612489545581,0.0027847765548335763,0.007387789238918316,0.021084736772311364,0.010384722609422916,0.014454316403659993
1028,"Floyd County, Kentucky",39451.0,35942.0,-0.08894578084205723,0.9790372867607918,0.9641644872294252,0.007401586778535398,0.003366534973012075,0.0009885680971331524,0.0007790328863168438,0.0019010924944868317,0.0026709698959434644,0.0,2.782260308274442e-05,0.00010139159970596436,0.0009459685048133103,0.005018884185445236,0.019475822157921097,0.005551190083901549,0.008569361749485282
1029,"Franklin County, Kentucky",49285.0,51541.0,0.04577457644313686,0.8324236583138886,0.8009545798490522,0.10303337729532312,0.08622261888593546,0.0016637922288728821,0.0017655846801575444,0.014040783199756518,0.020003492365301412,0.00014203104392817288,0.00027162841233192993,0.0013594399918839403,0.0041132302438835104,0.019458253018159684,0.04695291127451932,0.027878664908187075,0.03971595428881861
1030,"Fulton County, Kentucky",6813.0,6515.0,-0.04373990899750477,0.7299280786731249,0.7008442056792018,0.2358725965066784,0.21995395241749807,0.002495229707911346,0.001995395241749808,0.0066050198150594455,0.002609363008442057,0.0002935564362248642,0.0016884113584036838,0.0007338910905621606,0.004144282425172678,0.016292382210479964,0.04558710667689946,0.007779245559958902,0.023177283192632386
1031,"Gallatin County, Kentucky",8589.0,8690.0,0.011759226918151124,0.9258353708231459,0.8932105868814729,0.012690650832460123,0.00851553509781358,0.001047851903597625,0.00046029919447640965,0.0017464198393293748,0.0014959723820483315,0.00034928396786587494,0.000805523590333717,0.0005821399464431249,0.0012658227848101266,0.014437070671789499,0.03762945914844649,0.04331121201536849,0.05661680092059839
1032,"Garrard County, Kentucky",16912.0,16953.0,0.002424314096499527,0.9440042573320719,0.9103403527399281,0.020044938505203405,0.01775496962189583,0.0013008514664143804,0.0015926384710670677,0.0021877956480605486,0.0030083171120155725,5.912961210974456e-05,0.00047189288031616823,0.0007686849574266793,0.002182504571462278,0.007805108798486282,0.03804636347549106,0.023829233680227057,0.026602961127823985
1033,"Grant County, Kentucky",24662.0,24941.0,0.011312951098856541,0.9547076473927499,0.9150795878272724,0.007014840645527532,0.007176937572671504,0.00198686237936907,0.0020448257888617135,0.003162760522260968,0.0026462451385269236,0.0012975427783634742,0.0013231225692634618,0.0006893196010055956,0.002245298905416784,0.007744708458356986,0.03977386632452588,0.023396318222366392,0.029710115873461368
1034,"Graves County, Kentucky",37121.0,36649.0,-0.012715174698957464,0.8784246114059427,0.8329558787415755,0.043021470326769215,0.042320390733717156,0.0018857250612860645,0.0026194439138857812,0.0033404272514210285,0.004720456219815002,0.0002963282239163816,8.185762230893066e-05,0.000727351095067482,0.0020737264318262437,0.01575927372646211,0.03956451744931649,0.05654481290913499,0.07566372888755492
1035,"Grayson County, Kentucky",25746.0,26420.0,0.026178823894973977,0.966557911908646,0.9370174110522331,0.010098656101918745,0.011657834973504921,0.0015924803853025712,0.0026873580620741864,0.002369300085450167,0.0036336109008327025,0.00011652295502213937,7.57002271006813e-05,0.0002718868950516585,0.002838758516275549,0.00897226753670473,0.028311884935654806,0.010020974131903984,0.013777441332323998
1036,"Green County, Kentucky",11258.0,11107.0,-0.013412684313377153,0.9496358145318884,0.9328351490051319,0.019719310712382306,0.014405329972089672,0.0030200746136081007,0.0015305663095345277,0.0015100373068040504,0.0025209327451156927,8.882572392965002e-05,0.00018006662465112092,0.0011547344110854503,0.0025209327451156927,0.010747912595487654,0.028090393445574863,0.014123290104814354,0.01791662915278653
1037,"Greenup County, Kentucky",36910.0,35962.0,-0.025684096450826335,0.9686263885125982,0.944719426060842,0.006908696830127336,0.0060897614148267614,0.0023299918721213764,0.0018908848228685836,0.004985098889189922,0.006395639842055503,2.70929287455974e-05,0.00013903564874033703,0.0004334868599295584,0.0023079917690895946,0.008994852343538336,0.029642400311439852,0.007694391763749662,0.008814860130137367
1038,"Hancock County, Kentucky",8565.0,9095.0,0.06187974314068885,0.9669585522475189,0.9440351841671248,0.008172796263864565,0.00868609125893348,0.0017513134851138354,0.00043980208905992305,0.002218330414477525,0.003738317757009346,0.0,0.0,0.0002335084646818447,0.0015393073117097307,0.009690601284296555,0.023749312809235843,0.010974897840046701,0.017811984606926883
1039,"Hardin County, Kentucky",105543.0,110702.0,0.048880551055020226,0.7782515183384972,0.7324619248071399,0.11254180760448348,0.11300608841755343,0.004566859005334318,0.00341457245578219,0.019584434780137005,0.020261603223067335,0.0031551121343907224,0.0036133041860128994,0.0016201927176601005,0.005392856497624252,0.029902504192603964,0.0613719715994291,0.050377571226893306,0.0604776788133909
1040,"Harlan County, Kentucky",29278.0,26831.0,-0.0835781132591024,0.9573741375777034,0.9317953113935373,0.02182526128833937,0.020163244008795794,0.001229592185258556,0.002012597368715292,0.0034155338479404333,0.0031679773396444413,6.831067695880866e-05,0.0,0.000102466015438213,0.0017889754388580373,0.008812077327686317,0.031195259215087028,0.007172621080674909,0.00987663523536208
1041,"Harrison County, Kentucky",18846.0,18692.0,-0.008171495277512469,0.9469383423538151,0.9210357372137813,0.020110368247904065,0.016424138668949283,0.0018571580176164704,0.0013909693986732291,0.00196328133290884,0.0024609458591910976,0.0005836782341080335,5.349882302589343e-05,0.0003714316035232941,0.002514444682216991,0.010293961583359865,0.03541622084314145,0.0178817786267643,0.02070404451102076
1042,"Hart County, Kentucky",18199.0,19288.0,0.05983845266223419,0.9215341502280345,0.9068851099128992,0.0485191494038134,0.03655122355868934,0.0016484422221001154,0.0017109083367897139,0.0019781306665201384,0.002333056822895064,5.494807407000384e-05,0.00031107424305267526,0.001098961481400077,0.0015553712152633762,0.010824770591790758,0.033336789713811696,0.014341447332271004,0.01731646619659892
