"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US30083","Richland County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9746","297","9449","9282","9089","12","156","24","1","0","167","160","22","108","18","7","4","0","0","0","0","0","0","0","0","1","0","7","1","0","0","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30085","Roosevelt County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10425","132","10293","9996","3709","12","6228","45","2","0","297","285","4","254","16","1","2","3","0","0","0","2","3","0","0","0","0","12","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30087","Rosebud County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9233","313","8920","8701","5556","23","3077","42","3","0","219","210","7","159","25","4","3","8","0","0","0","3","0","0","1","0","0","9","6","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30089","Sanders County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","11413","233","11180","10853","10320","17","475","32","1","8","327","317","18","264","22","6","6","0","0","0","0","0","0","1","0","0","0","9","4","0","0","0","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30091","Sheridan County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3384","51","3333","3276","3201","7","54","14","0","0","57","56","7","42","6","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30093","Silver Bow County, Montana","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","34200","1253","32947","32401","31515","103","587","161","22","13","546","527","55","359","70","16","13","6","3","0","1","2","1","1","0","0","0","18","7","1","0","1","4","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30095","Stillwater County, Montana","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9117","214","8903","8780","8688","9","54","28","1","0","123","118","16","64","19","2","5","0","6","0","0","2","2","0","2","0","0","4","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US30097","Sweet Grass County, Montana","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3651","51","3600","3546","3491","4","15","22","1","13","54","50","0","38","10","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30099","Teton County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6073","76","5997","5892","5792","3","86","8","1","2","105","98","8","75","13","0","1","0","0","0","0","1","0","0","0","0","0","7","2","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30101","Toole County, Montana","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5324","129","5195","5098","4813","28","233","23","1","0","97","91","8","68","8","3","3","1","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30103","Treasure County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","718","25","693","677","666","0","6","3","0","2","16","14","0","10","0","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30105","Valley County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7369","91","7278","7137","6364","17","715","36","3","2","141","138","13","103","13","3","2","1","0","0","0","1","1","0","1","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30107","Wheatland County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2168","32","2136","2092","2064","7","9","11","0","1","44","42","11","28","0","1","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30109","Wibaux County, Montana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1017","13","1004","996","987","0","4","5","0","0","8","8","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US30111","Yellowstone County, Montana","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","7","147972","6955","141017","137795","130463","852","5377","915","104","84","3222","3019","593","1670","445","105","50","91","4","0","1","13","13","3","27","4","0","195","94","9","5","1","37","6","4","32","3","3","0","1","0","0","0","0","0","0","0","0"
"0500000US31001","Adams County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31364","2544","28820","28545","27747","219","104","436","9","30","275","262","104","92","50","8","2","2","3","0","1","0","0","0","0","0","0","13","2","6","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US31003","Antelope County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6685","178","6507","6475","6418","19","9","20","0","9","32","32","12","7","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31005","Arthur County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","19","441","438","435","0","2","1","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31007","Banner County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","690","26","664","659","656","0","3","0","0","0","5","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31009","Blaine County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","478","0","478","475","474","1","0","0","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31011","Boone County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5505","65","5440","5428","5383","23","11","10","1","0","12","12","2","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31013","Box Butte County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11308","1157","10151","9976","9564","49","328","33","1","1","175","174","36","102","18","2","1","5","1","0","0","6","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31015","Boyd County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2099","33","2066","2055","2024","1","9","17","0","4","11","11","3","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31017","Brown County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3145","29","3116","3090","3072","2","9","7","0","0","26","22","4","14","3","0","0","0","1","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31019","Buffalo County, Nebraska","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","46102","3432","42670","42224","41128","354","101","587","4","50","446","433","161","150","79","4","24","5","2","0","0","4","0","0","1","3","0","10","6","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31021","Burt County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6858","126","6732","6668","6520","23","107","17","1","0","64","60","5","30","19","5","0","1","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31023","Butler County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8395","195","8200","8158","8092","24","10","27","0","5","42","40","8","23","8","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31025","Cass County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25241","608","24633","24345","24083","82","70","84","12","14","288","274","65","133","46","8","8","8","0","0","1","1","0","1","2","0","1","14","3","3","0","2","0","0","2","3","0","0","0","1","0","0","0","0","0","0","0","0"
"0500000US31027","Cedar County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8852","113","8739","8694","8659","7","21","7","0","0","45","43","7","18","10","3","4","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31029","Chase County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3966","442","3524","3502","3491","5","2","4","0","0","22","21","7","8","3","2","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31031","Cherry County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5713","95","5618","5483","5141","11","310","20","1","0","135","128","10","106","7","1","0","1","0","0","0","2","0","0","1","0","0","7","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31033","Cheyenne County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9998","610","9388","9316","9079","19","52","158","5","3","72","70","14","39","11","2","1","0","1","0","1","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31035","Clay County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6542","502","6040","5994","5941","21","21","10","0","1","46","46","17","21","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31037","Colfax County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10515","4315","6200","6158","6031","49","33","24","4","17","42","42","17","14","2","1","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31039","Cuming County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9139","754","8385","8320","8271","8","21","17","1","2","65","65","20","29","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31041","Custer County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10939","216","10723","10629","10551","28","31","15","0","4","94","89","20","57","7","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"0500000US31043","Dakota County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21006","7419","13587","13371","11596","641","466","621","43","4","216","211","58","74","46","4","9","9","1","0","3","3","0","0","4","0","0","5","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31045","Dawes County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9182","306","8876","8670","8058","130","341","94","46","1","206","198","33","104","35","8","5","3","1","1","0","3","1","1","3","0","0","8","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31047","Dawson County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24326","7746","16580","16443","15464","710","74","135","39","21","137","135","33","66","23","2","3","2","0","0","1","1","4","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31049","Deuel County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1941","75","1866","1851","1839","1","6","5","0","0","15","12","1","10","0","0","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31051","Dixon County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","622","5378","5346","5293","14","23","10","2","4","32","32","18","11","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31053","Dodge County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36691","3689","33002","32673","32120","183","127","180","31","32","329","320","114","98","63","18","6","6","2","0","7","4","1","0","1","0","0","9","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31055","Douglas County, Nebraska","27","7","20","11","0","0","6","0","1","0","0","0","0","0","1","9","4","0","0","0","0","5","0","0","73","517110","57804","459306","448594","372029","59176","2532","13613","314","930","10712","9840","4431","1486","2078","116","146","746","192","59","301","53","5","16","94","110","7","790","468","87","13","26","40","8","9","74","10","0","14","0","15","16","6","2","2","0","0","0"
"0500000US31057","Dundy County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2008","117","1891","1871","1852","7","8","2","2","0","20","20","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31059","Fillmore County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5890","178","5712","5683","5619","30","22","9","0","3","29","28","3","8","11","1","2","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0500000US31061","Franklin County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3225","33","3192","3159","3145","1","10","3","0","0","33","33","2","17","10","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31063","Frontier County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2756","35","2721","2700","2687","0","5","4","0","4","21","21","8","10","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31065","Furnas County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4959","132","4827","4781","4745","8","15","10","2","1","46","46","15","15","8","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31067","Gage County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22311","385","21926","21693","21432","72","101","81","3","4","233","226","67","112","33","5","4","2","0","0","0","1","1","0","1","0","0","7","3","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31069","Garden County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2057","80","1977","1956","1942","4","10","0","0","0","21","21","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31071","Garfield County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2049","15","2034","2029","2022","3","0","2","0","2","5","5","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31073","Gosper County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2044","49","1995","1969","1954","8","2","4","0","1","26","24","3","14","6","0","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31075","Grant County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","614","7","607","602","600","0","1","1","0","0","5","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31077","Greeley County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2538","51","2487","2475","2451","16","5","2","0","1","12","10","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31079","Hall County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58607","13653","44954","44382","42537","906","231","579","34","95","572","547","153","133","141","8","21","8","3","5","44","1","4","0","14","12","0","25","18","0","0","0","2","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US31081","Hamilton County, Nebraska","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9124","181","8943","8894","8839","19","12","18","1","5","49","45","18","13","10","2","1","0","0","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31083","Harlan County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3423","45","3378","3363","3343","1","11","7","0","1","15","15","3","6","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31085","Hayes County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","967","33","934","933","928","0","1","3","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31087","Hitchcock County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2908","42","2866","2842","2820","6","12","3","0","1","24","24","4","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31089","Holt County, Nebraska","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10435","305","10130","10089","10021","16","28","16","3","5","41","40","9","19","3","5","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31091","Hooker County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","736","8","728","725","721","0","4","0","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31093","Howard County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6274","109","6165","6113","6067","15","16","12","2","1","52","46","19","23","3","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31095","Jefferson County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7547","200","7347","7286","7225","17","24","18","2","0","61","61","13","28","12","2","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31097","Johnson County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5217","435","4782","4763","4355","278","58","71","0","1","19","18","3","9","4","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31099","Kearney County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6489","244","6245","6207","6162","10","14","11","3","7","38","37","13","15","6","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31101","Keith County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8368","474","7894","7802","7728","16","25","33","0","0","92","92","13","45","23","1","1","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31103","Keya Paha County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","824","4","820","817","815","0","1","1","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31105","Kimball County, Nebraska","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3821","244","3577","3527","3461","6","29","27","2","2","50","43","12","24","6","0","0","1","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31107","Knox County, Nebraska","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8701","155","8546","8437","7688","8","722","17","0","2","109","108","9","78","10","0","0","7","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31109","Lancaster County, Nebraska","13","2","0","3","1","0","0","1","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","20","285407","16685","268722","262417","240702","9636","1674","9895","131","379","6305","5865","2724","1098","1337","97","78","226","60","11","141","23","2","4","31","31","2","408","241","56","4","19","20","4","9","29","7","0","5","2","4","5","2","0","0","0","1","0"
"0500000US31111","Lincoln County, Nebraska","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","36288","2602","33686","33354","32741","235","162","192","5","19","332","322","107","123","60","8","12","5","0","3","1","3","0","0","0","0","0","9","4","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31113","Logan County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","763","13","750","748","739","1","7","1","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31115","Loup County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","632","13","619","619","617","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31117","McPherson County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","539","2","537","530","528","2","0","0","0","0","7","7","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31119","Madison County, Nebraska","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","34876","4504","30372","29992","29062","409","337","157","10","17","380","366","163","116","41","12","1","22","1","0","1","0","0","1","5","3","0","13","6","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31121","Merrick County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7845","271","7574","7514","7405","14","30","59","6","0","60","56","9","25","18","0","1","2","0","0","0","0","0","0","1","0","0","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31123","Morrill County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","5042","687","4355","4320","4256","8","35","18","0","3","35","32","10","20","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31125","Nance County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3735","65","3670","3646","3627","8","9","2","0","0","24","23","3","16","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31127","Nemaha County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7248","133","7115","7054","6939","62","18","30","2","3","61","58","10","38","8","2","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31129","Nuckolls County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4500","97","4403","4356","4333","6","8","9","0","0","47","47","6","27","8","1","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
